frame.time_relative,frame.len,sll.pkttype,sll.hatype,sll.unused,sll.etype,ip.version,ip.hdr_len,ip.dsfield,ip.dsfield.dscp,ip.len,ip.flags,ip.flags.df,ip.ttl,ip.proto,Label
57.009012,84,4,1,3839,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.011691,84,4,1,6171,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.012437,68,0,1,8fad,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.025985,190,0,1,3ab5,0x0800,4,20,0x00,0,174,0x40,1,64,6,1
57.03159,84,4,1,bc2f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.031991,84,4,1,fce3,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.033123,68,0,1,3f41,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.048878,211,0,1,ff00,0x0800,4,20,0x00,0,195,0x40,1,64,6,1
57.049778,84,4,1,d53f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.051031,84,4,1,86fc,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.051464,68,0,1,60a8,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.068025,358,0,1,374d,0x0800,4,20,0x00,0,342,0x40,1,64,6,1
57.078127,84,4,1,672b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.078558,84,4,1,4f19,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.079044,68,0,1,0a00,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.082723,398,0,1,0,0x0800,4,20,0x00,0,382,0x40,1,64,6,1
57.085264,80,4,1,7fcb,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.097598,268,0,1,0,0x0800,4,20,0x00,0,252,0x40,1,64,6,1
57.103288,84,4,1,6c9f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.103617,84,4,1,a699,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.104259,68,0,1,bc43,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.109601,84,4,1,92ff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.110005,84,4,1,473e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.110369,80,4,1,7.30E+01,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.110472,68,0,1,42f6,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.114226,273,0,1,fbfc,0x0800,4,20,0x00,0,257,0x40,1,64,6,1
57.114929,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.116491,84,4,1,251d,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.117099,68,0,1,4106,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.127972,80,4,1,101,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.129267,295,0,1,b7b8,0x0800,4,20,0x00,0,279,0x40,1,64,6,1
57.129852,84,4,1,009b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.130749,84,4,1,7774,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.131077,68,0,1,93c2,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.145676,297,0,1,934a,0x0800,4,20,0x00,0,281,0x40,1,64,6,1
57.146094,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.146485,84,4,1,00c6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.147114,84,4,1,13f9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.147144,68,0,1,01f9,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.16146,272,0,1,13f9,0x0800,4,20,0x00,0,256,0x40,1,64,6,1
57.167318,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.167987,84,4,1,989b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.168927,84,4,1,8084,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.16954,68,0,1,6f67,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.177918,294,0,1,888c,0x0800,4,20,0x00,0,278,0x40,1,64,6,1
57.178744,84,4,1,40,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.17986,84,4,1,6464,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.180397,68,0,1,49bc,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.195445,80,4,1,4245,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.211929,80,4,1,a83e,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.212331,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.213814,274,0,1,0,0x0800,4,20,0x00,0,258,0x40,1,64,6,1
57.214321,84,4,1,2a2a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.215416,84,4,1,7677,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.215807,68,0,1,1819,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.231843,271,0,1,9bfe,0x0800,4,20,0x00,0,255,0x40,1,64,6,1
57.232493,84,4,1,b706,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.237862,84,4,1,c1ff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.23823,68,0,1,3f62,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.241889,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.246396,276,0,1,0a15,0x0800,4,20,0x00,0,260,0x40,1,64,6,1
57.24804,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.249013,84,4,1,d9da,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.249772,68,0,1,a2df,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.260466,80,4,1,2517,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.262183,293,0,1,4.00E+08,0x0800,4,20,0x00,0,277,0x40,1,64,6,1
57.262729,84,4,1,1400,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.263638,84,4,1,f099,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.263962,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.278244,80,4,1,6800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.294804,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.295152,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.29649,264,0,1,0,0x0800,4,20,0x00,0,248,0x40,1,64,6,1
57.297114,84,4,1,406,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.298501,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.299094,68,0,1,5625,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.314094,80,4,1,1,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.332889,356,0,1,5625,0x0800,4,20,0x00,0,340,0x40,1,64,6,1
57.334134,84,4,1,800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.335832,84,4,1,b5be,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.336483,68,0,1,3368,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.349567,334,0,1,dde9,0x0800,4,20,0x00,0,318,0x40,1,64,6,1
57.351058,84,4,1,8084,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.352384,84,4,1,888c,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.352725,68,0,1,3de9,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.365921,341,0,1,091a,0x0800,4,20,0x00,0,325,0x40,1,64,6,1
57.367092,84,4,1,3890,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.368772,84,4,1,d0d5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.369083,68,0,1,ffff,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.376075,80,4,1,ffd8,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.381565,313,0,1,111,0x0800,4,20,0x00,0,297,0x40,1,64,6,1
57.382218,84,4,1,c5c6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.384485,84,4,1,f60f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.384981,68,0,1,7b5f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.397565,292,0,1,af22,0x0800,4,20,0x00,0,276,0x40,1,64,6,1
57.39969,80,4,1,d4aa,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.400817,84,4,1,544b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.401404,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.402187,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.418445,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.41878,68,0,1,6800,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.434546,187,0,1,6800,0x0800,4,20,0x00,0,171,0x40,1,64,6,1
57.435262,84,4,1,68bb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.440402,84,4,1,8c90,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.441234,68,0,1,f485,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.444155,80,4,1,7309,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.462876,193,0,1,4000,0x0800,4,20,0x00,0,177,0x40,1,64,6,1
57.463511,84,4,1,299f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.464507,84,4,1,e9ea,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.465164,68,0,1,103,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.473341,80,4,1,408,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.480312,297,0,1,0b0b,0x0800,4,20,0x00,0,281,0x40,1,64,6,1
57.480809,84,4,1,1a26,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.481747,84,4,1,3c41,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.482022,68,0,1,a0f4,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.496756,256,0,1,0,0x0800,4,20,0x00,0,240,0x40,1,64,6,1
57.496936,80,4,1,1,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.512529,84,4,1,5625,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.512869,68,0,1,1,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.513708,84,4,1,101,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.527119,254,0,1,017d,0x0800,4,20,0x00,0,238,0x40,1,64,6,1
57.527284,80,4,1,c2c3,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.529164,84,4,1,962a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.529573,68,0,1,b47a,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.530307,84,4,1,bc2f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.543442,80,4,1,fce3,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.544264,253,0,1,2768,0x0800,4,20,0x00,0,237,0x40,1,64,6,1
57.546502,84,4,1,0ff8,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.547708,84,4,1,1.00E+89,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.54819,68,0,1,b58d,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.56037,247,0,1,9ade,0x0800,4,20,0x00,0,231,0x40,1,64,6,1
57.56211,80,4,1,b1a6,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.562528,84,4,1,bf61,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.56353,68,0,1,b39a,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.563941,84,4,1,4005,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.577301,244,0,1,f0b9,0x0800,4,20,0x00,0,228,0x40,1,64,6,1
57.581497,84,4,1,8864,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.581915,84,4,1,080a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.582182,68,0,1,080a,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.582369,80,4,1,3d95,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.591398,285,0,1,8025,0x0800,4,20,0x00,0,269,0x40,1,64,6,1
57.597457,84,4,1,8.00E+00,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.598353,84,4,1,effb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.598644,68,0,1,fc15,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.600254,80,4,1,7ff7,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.608032,257,0,1,347f,0x0800,4,20,0x00,0,241,0x40,1,64,6,1
57.610356,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.611496,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.612524,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.618682,80,4,1,6800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.637521,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.638151,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.653936,80,4,1,6800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.67644,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.676869,68,0,1,d236,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.688243,269,0,1,c32e,0x0800,4,20,0x00,0,253,0x40,1,64,6,1
57.694545,80,4,1,800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.694703,84,4,1,406,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.695117,68,0,1,6,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.696593,84,4,1,9ed1,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.703738,276,0,1,b9cd,0x0800,4,20,0x00,0,260,0x40,1,64,6,1
57.710488,84,4,1,080a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.712222,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.712376,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.713251,68,0,1,080a,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.72032,261,0,1,13f9,0x0800,4,20,0x00,0,245,0x40,1,64,6,1
57.72511,84,4,1,29a9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.728394,84,4,1,29a9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.728728,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.729909,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.735872,302,0,1,eff0,0x0800,4,20,0x00,0,286,0x40,1,64,6,1
57.736423,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.737043,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.7373,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.752074,183,0,1,0,0x0800,4,20,0x00,0,167,0x40,1,64,6,1
57.752387,80,4,1,f8da,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.754068,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.754991,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.762747,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.768186,189,0,1,1a19,0x0800,4,20,0x00,0,173,0x40,1,64,6,1
57.76959,84,4,1,9798,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.778248,84,4,1,4748,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.778605,68,0,1,b159,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.783482,80,4,1,6573,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.796418,188,0,1,50,0x0800,4,20,0x00,0,172,0x40,1,64,6,1
57.801388,80,4,1,4983,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.802259,84,4,1,f786,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.803819,68,0,1,406,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.809537,84,4,1,406,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.813168,188,0,1,6,0x0800,4,20,0x00,0,172,0x40,1,64,6,1
57.816899,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.818796,84,4,1,00dd,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.820177,68,0,1,0c28,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.820345,80,4,1,ec15,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.829774,188,0,1,13f9,0x0800,4,20,0x00,0,172,0x40,1,64,6,1
57.838071,84,4,1,00c6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.843626,84,4,1,696,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.844258,68,0,1,f832,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.844921,189,0,1,101,0x0800,4,20,0x00,0,173,0x40,1,64,6,1
57.847325,80,4,1,b5b6,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.847495,84,4,1,5758,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.847897,68,0,1,cf87,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.848443,84,4,1,85bf,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.861382,211,0,1,4673,0x0800,4,20,0x00,0,195,0x40,1,64,6,1
57.862958,84,4,1,9d2a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.864048,84,4,1,e16e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.86447,68,0,1,43ea,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.864597,80,4,1,7906,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.87761,190,0,1,6618,0x0800,4,20,0x00,0,174,0x40,1,64,6,1
57.880136,84,4,1,8.50E+10,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.881295,84,4,1,e3bc,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.881646,68,0,1,c625,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.881705,80,4,1,f127,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.894081,186,0,1,c2d2,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
57.895805,84,4,1,1bfd,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.896794,84,4,1,fac9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.897126,68,0,1,a9a4,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.898766,80,4,1,c83c,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.910605,185,0,1,e65c,0x0800,4,20,0x00,0,169,0x40,1,64,6,1
57.913922,84,4,1,bf87,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.91495,84,4,1,36bd,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.915145,80,4,1,86bc,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.915381,68,0,1,f197,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.927063,186,0,1,6121,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
57.929791,84,4,1,b078,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.930726,84,4,1,8bfb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.93135,68,0,1,e1f9,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.931947,80,4,1,3498,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.941227,187,0,1,82c4,0x0800,4,20,0x00,0,171,0x40,1,64,6,1
57.946431,84,4,1,b73c,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.947814,84,4,1,ff00,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.94824,68,0,1,385b,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.949415,80,4,1,a51f,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.958417,209,0,1,c75f,0x0800,4,20,0x00,0,193,0x40,1,64,6,1
57.96333,84,4,1,00ff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.965855,84,4,1,1,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.967685,68,0,1,1,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.968054,80,4,1,1,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.974276,183,0,1,e6bf,0x0800,4,20,0x00,0,167,0x40,1,64,6,1
57.981147,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.98162,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.981865,68,0,1,800,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
57.985715,80,4,1,800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
57.989862,187,0,1,800,0x0800,4,20,0x00,0,171,0x40,1,64,6,1
57.997782,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.998504,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
57.999149,68,0,1,6800,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.003349,80,4,1,6800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.005344,186,0,1,6800,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
58.014063,84,4,1,080a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.015009,84,4,1,3fba,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.015286,68,0,1,e174,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.020909,189,0,1,91ed,0x0800,4,20,0x00,0,173,0x40,1,64,6,1
58.025077,80,4,1,5625,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.028019,84,4,1,1,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.028157,84,4,1,44,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.028968,68,0,1,44,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.037491,186,0,1,1,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
58.041083,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.04742,84,4,1,101,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.047967,68,0,1,403,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.048545,84,4,1,e9ea,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.053275,383,0,1,a4a5,0x0800,4,20,0x00,0,367,0x40,1,64,6,1
58.062364,80,4,1,9.50E+01,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.062768,84,4,1,59c3,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.063535,68,0,1,8c73,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.063988,84,4,1,4b7f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.069829,357,0,1,b27f,0x0800,4,20,0x00,0,341,0x40,1,64,6,1
58.078879,84,4,1,b4af,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.080088,84,4,1,82,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.080471,68,0,1,0d2d,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.080537,80,4,1,dfd9,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.086566,343,0,1,79a6,0x0800,4,20,0x00,0,327,0x40,1,64,6,1
58.087341,84,4,1,5eb5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.089569,84,4,1,5625,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.089892,68,0,1,50ea,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.097995,80,4,1,f832,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.101565,342,0,1,44,0x0800,4,20,0x00,0,326,0x40,1,64,6,1
58.102195,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.104787,84,4,1,800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.105083,68,0,1,1,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.115752,80,4,1,222e,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.129383,383,0,1,512,0x0800,4,20,0x00,0,367,0x40,1,64,6,1
58.130728,84,4,1,50,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.133651,84,4,1,b2b7,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.134039,80,4,1,c503,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.134935,68,0,1,7-Feb,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.146813,270,0,1,ff00,0x0800,4,20,0x00,0,254,0x40,1,64,6,1
58.147393,84,4,1,05b2,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.148345,84,4,1,9a67,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.14865,68,0,1,f10f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.151594,80,4,1,2ff2,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.162599,268,0,1,d37a,0x0800,4,20,0x00,0,252,0x40,1,64,6,1
58.163212,84,4,1,af50,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.164286,84,4,1,e9a2,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.164578,68,0,1,75be,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.169987,80,4,1,00ff,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.178848,293,0,1,2a2a,0x0800,4,20,0x00,0,277,0x40,1,64,6,1
58.192907,80,4,1,494a,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.194355,271,0,1,4799,0x0800,4,20,0x00,0,255,0x40,1,64,6,1
58.199997,84,4,1,bb85,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.201564,84,4,1,91b0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.201947,68,0,1,7678,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.202273,84,4,1,2.00E+43,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.203667,84,4,1,4955,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.204468,68,0,1,1,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.209847,274,0,1,2,0x0800,4,20,0x00,0,258,0x40,1,64,6,1
58.211254,80,4,1,8384,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.21586,84,4,1,ead8,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.216204,68,0,1,fad7,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.217292,84,4,1,d611,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.226843,268,0,1,e9e3,0x0800,4,20,0x00,0,252,0x40,1,64,6,1
58.228754,80,4,1,8954,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
58.22917,84,4,1,4b67,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.229846,68,0,1,2b1a,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
58.230376,84,4,1,3c9f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.243279,269,0,1,0,0x0800,4,20,0x00,0,253,0x40,1,64,6,1
58.246085,84,4,1,6800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
58.247088,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
